たまねぎ, 全国, 1098000.0, 968700.0, 2012
たまねぎ, 北海道, 665000.0, 616500.0, 2012
たまねぎ, 都府県, 432800.0, 352200.0, 2012
たまねぎ, 東北, 9290.0, 4450.0, 2012
たまねぎ, 北陸, 9370.0, 4760.0, 2012
たまねぎ, 関東・東山, 46200.0, 33300.0, 2012
たまねぎ, 東海, 48000.0, 39900.0, 2012
たまねぎ, 近畿, 102600.0, 87400.0, 2012
たまねぎ, 中国, 22000.0, 11400.0, 2012
たまねぎ, 四国, 23600.0, 18500.0, 2012
たまねぎ, 九州, 171400.0, 152200.0, 2012
たまねぎ, 沖縄, 408.0, 364.0, 2012
たまねぎ, 北海道, 665000.0, 616500.0, 2012
たまねぎ, 青森, 276.0, 181.0, 2012
たまねぎ, 岩手, 1310.0, 645.0, 2012
たまねぎ, 宮城, 3600.0, 2010.0, 2012
たまねぎ, 秋田, 443.0, 107.0, 2012
たまねぎ, 山形, 672.0, 176.0, 2012
たまねぎ, 福島, 2990.0, 1330.0, 2012
たまねぎ, 茨城, 3870.0, 2230.0, 2012
たまねぎ, 栃木, 11100.0, 9580.0, 2012
たまねぎ, 群馬, 10300.0, 8730.0, 2012
たまねぎ, 埼玉, 4160.0, 1830.0, 2012
たまねぎ, 千葉, 5150.0, 2930.0, 2012
たまねぎ, 東京, 756.0, 564.0, 2012
たまねぎ, 神奈川, 5260.0, 4690.0, 2012
たまねぎ, 新潟, 4590.0, 2150.0, 2012
たまねぎ, 富山, 2440.0, 1850.0, 2012
たまねぎ, 石川, 1120.0, 250.0, 2012
たまねぎ, 福井, 1220.0, 513.0, 2012
たまねぎ, 山梨, 1450.0, 745.0, 2012
たまねぎ, 長野, 4130.0, 1970.0, 2012
たまねぎ, 岐阜, 2450.0, 1280.0, 2012
たまねぎ, 静岡, 11900.0, 10300.0, 2012
たまねぎ, 愛知, 30100.0, 26200.0, 2012
たまねぎ, 三重, 3560.0, 2090.0, 2012
たまねぎ, 滋賀, 2540.0, 997.0, 2012
たまねぎ, 京都, 2540.0, 1600.0, 2012
たまねぎ, 大阪, 4280.0, 3870.0, 2012
たまねぎ, 兵庫, 87500.0, 77000.0, 2012
たまねぎ, 奈良, 1210.0, 309.0, 2012
たまねぎ, 和歌山, 4550.0, 3670.0, 2012
たまねぎ, 鳥取, 1960.0, 699.0, 2012
たまねぎ, 島根, 3050.0, 1570.0, 2012
たまねぎ, 岡山, 5940.0, 3110.0, 2012
たまねぎ, 広島, 5440.0, 2630.0, 2012
たまねぎ, 山口, 5580.0, 3410.0, 2012
たまねぎ, 徳島, 2940.0, 1890.0, 2012
たまねぎ, 香川, 11300.0, 9750.0, 2012
たまねぎ, 愛媛, 8480.0, 6390.0, 2012
たまねぎ, 高知, 875.0, 455.0, 2012
たまねぎ, 福岡, 4930.0, 2820.0, 2012
たまねぎ, 佐賀, 122800.0, 113300.0, 2012
たまねぎ, 長崎, 25700.0, 23100.0, 2012
たまねぎ, 熊本, 9580.0, 7530.0, 2012
たまねぎ, 大分, 2960.0, 1460.0, 2012
たまねぎ, 宮崎, 1840.0, 1530.0, 2012
たまねぎ, 鹿児島, 3560.0, 2440.0, 2012
たまねぎ, 沖縄, 408.0, 364.0, 2012
たまねぎ, 関東農政局, 58100.0, 43600.0, 2012
たまねぎ, 東海農政局, 36100.0, 29600.0, 2012
たまねぎ, 中国四国農政局, 45600.0, 29900.0, 2012
